PublishedDate|Language|Alert_definition|PT|Title|Content|Id|LinkURI
2023-10-18T23:31:11Z|en|flood|all|AdeptAg - Greenhouse Canada|Fans &middot; Fertilizer Equipment &middot; Flat and Pot Filling Equipment &middot; Floors, Cultivation/<b>Flood</b> &middot; Foggers &middot; Heating Equipment &middot; Hose Reels &middot; Humidification&nbsp;...|tag:google.com,2013:googlealerts/feed:18335289052303728528|https://www.greenhousecanada.com/company/adeptag/
2023-10-18T22:25:53Z|en|flood|all|First atmospheric river of fall deluges parts of BC south coast, southern Interior - InfoTel.ca|... <b>flooding</b>. Image Credit: THE CANADIAN PRESS/Chad Hipolito. October 18, 2023 - 1:00 PM. VANCOUVER - British Columbia&#39;s south coast is weathering its&nbsp;...|tag:google.com,2013:googlealerts/feed:944370231294500627|https://infotel.ca/newsitem/first-atmospheric-river-of-fall-deluges-parts-of-bc-south-coast-southern-interior/it101119
2023-10-18T22:10:08Z|en|flood|all|Columbia River Treaty negotiations progressing to agreement-in-principle|... <b>floods</b> and enhances hydroelectric power generation — means Canada operates with reserved space in its treaty reservoirs to reduce <b>flood</b> risk in&nbsp;...|tag:google.com,2013:googlealerts/feed:10373377298275757249|https://thenelsondaily.com/2023/10/columbia-river-treaty-negotiations-progressing-to-agreement-in-principle/
2023-10-18T21:46:41Z|en|flood|all|FACT FOCUS: Misinformation about the Israel-Hamas war is <b>flooding</b> social media. Here are the facts|In the days since Hamas militants stormed into Israel early Oct. 7, a <b>flood</b> of videos and photos purporting to show the conflict have filled&nbsp;...|tag:google.com,2013:googlealerts/feed:4641151863949937759|https://www.therecord.com/news/world/fact-focus-misinformation-about-the-israel-hamas-war-is-flooding-social-media-here-are-the/article_e1d1d31a-b25e-5e5f-b597-d1789713287b.html
2023-10-18T21:25:01Z|en|flood|all|First atmospheric river of fall deluges parts of B.C. south coast, southern Interior - Toronto Star|... <b>flooding</b>. By The Canadian Press. Oct 18, 2023. Wednesday, October 18 ... <b>flooding</b>. Rainfall warnings cover most of Vancouver Island, as well as the&nbsp;...|tag:google.com,2013:googlealerts/feed:9535301370250349480|https://www.thestar.com/news/canada/first-atmospheric-river-of-fall-deluges-parts-of-b-c-south-coast-southern-interior/article_b1b6c09c-d1ee-58f1-9a5d-46ed0905a23a.html
2023-10-18T20:48:06Z|en|flood|all|Assembly of First Nations climate strategy seeks collaboration between governments|&quot;This is only the beginning,&quot; said Bernard, adding more extreme weather can be expected — &quot;including fires, <b>floods</b>, tornadoes, hurricanes, species&nbsp;...|tag:google.com,2013:googlealerts/feed:5568141203867476402|https://biv.com/article/2023/10/assembly-first-nations-climate-strategy-seeks-collaboration-between-governments
2023-10-18T20:03:41Z|en|flood|all|&#39;Heavy downpours&#39; trigger rainfall warning in Metro Vancouver|“Heavy downpours can cause flash <b>floods</b> and water pooling on roads. Localized <b>flooding</b> in low-lying areas is possible,” notes Environment and Climate&nbsp;...|tag:google.com,2013:googlealerts/feed:7286714792027237937|https://www.vancouverisawesome.com/weatherhood-bc/heavy-downpours-trigger-rainfall-warning-in-metro-vancouver-7701564
2023-10-18T20:00:39Z|en|flood|all|"Daily Headlines: October 18, 2023 | BCIT News"|The weather agency warned that “heavy downpours can cause flash <b>floods</b> and water pooling on roads.” They advised driving cautiously near the mountains&nbsp;...|tag:google.com,2013:googlealerts/feed:1951835488903770614|https://bcitnews.com/2023/10/18/daily-headlines-october-18-2023/
2023-10-18T19:45:42Z|en|flood|all|"<b>Flood</b> watch in place for Englishman River system near Parksville | NanaimoNewsNOW"|PARKSVILLE - Heavy rainfall overnight and continued downpours in the forecast forced an upgrade in <b>flood</b> watch...|tag:google.com,2013:googlealerts/feed:11895886665357703999|https://nanaimonewsnow.com/2023/10/18/flood-watch-in-place-for-englishman-river-system-near-parksville/
2023-10-18T19:41:39Z|en|flood|all|Atmospheric river prompts rainfall warnings on B.C.&#39;s South Coast - iHeartRadio|... <b>flooding</b> and landslides,” wrote the Ministry of Emergency Management and Climate Readiness. Widespread or severe impacts are not expected as part&nbsp;...|tag:google.com,2013:googlealerts/feed:17397940235278983461|https://www.iheartradio.ca/ctv-news-content/atmospheric-river-prompts-rainfall-warnings-on-b-c-s-south-coast-1.20376808
2023-10-18T19:00:31Z|en|flood|all|<b>Flood</b> Watches: West Vancouver Island and Englishman River. October 18, 2023.|The River Forecast Centre has issued <b>Flood</b> Watches for: ... A Pacific weather system is bringing significant moisture to coastal British Columbia.|tag:google.com,2013:googlealerts/feed:9518897543586078422|https://www.emergencyinfobc.gov.bc.ca/flood-watch-west-vancouver-island-october-18-2023/
2023-10-18T18:49:58Z|en|flood|all|The Change: Rebranding Menopause Into a Multibillion-Dollar Business - Everything Zoomer|Once a taboo subject, the rebranding of menopause has created a multibillion-dollar business thanks to a <b>flood</b> of new products and celebrity&nbsp;...|tag:google.com,2013:googlealerts/feed:1991533483995710718|https://www.everythingzoomer.com/health/2023/10/18/the-change-rebranding-menopause-into-a-multibillion-dollar-business/
2023-10-19T04:06:00Z|fr|inondation|all|"Actualité, faits divers et nouvelles en direct | 18 octobre 2023"|Une assurée de Canada Vie craint de ne pas avoir son injection pour soulager la douleur due à sa maladie de peau grave, faute de pouvoir leur parler.|tag:google.com,2013:googlealerts/feed:11473574811077279525|https://www.tvanouvelles.ca/actualites/archives/2023/10/18
2023-10-18T21:17:43Z|fr|inondation|all|La côte sud-ouest de l&#39;île de Vancouver passe au niveau « veille <b>inondation</b>|Des <b>inondations</b> mineures seraient alors possibles dans les zones de basse altitude. Ces débits importants sont liés à l&#39;épisode de pluie qui a&nbsp;...|tag:google.com,2013:googlealerts/feed:9445405293832038001|https://ici.radio-canada.ca/nouvelle/2019178/pluie-inondation-ile-vancouver-vigilance
2023-10-18T20:28:52Z|fr|inondation|all|Tempêtes estivales : le Bureau d&#39;assurance du Canada fait le bilan|Ottawa a été la plus durement touchée par les tempêtes estivales, avec d&#39;intenses <b>inondations</b> soudaines, des averses torrentielles et des vents&nbsp;...|tag:google.com,2013:googlealerts/feed:281498381835583060|https://portail-assurance.ca/article/tempetes-estivales-le-bureau-dassurance-du-canada-fait-le-bilan/
2023-10-18T17:42:57Z|fr|inondation|all|Des Trifluviens demandent un moratoire sur le développement dans leur quartier|Des citoyens des districts de La-Vérendrye et de Chavigny, à Trois-Rivières, en ont assez de vivre des <b>inondations</b> et des refoulements d&#39;égout à&nbsp;...|tag:google.com,2013:googlealerts/feed:8616919090286786459|https://ici.radio-canada.ca/nouvelle/2019016/chavigny-verendry-inondations-moratoire-egout
2023-10-18T12:27:05Z|fr|inondation|all|"«J&#39;ai survécu»: 3 récits de survivants à glacer le sang | Sélection.ca - Selection.ca"|<b>Inondation</b>, malfonction d&#39;un parachute et tempête: trois personnes ont carrément frôlé la mort...et racontent leurs récits de survivants.|tag:google.com,2013:googlealerts/feed:15619615717111157959|https://www.selection.ca/reportages/jai-survecu-3-recits-de-survivants-a-glacer-le-sang/
2023-10-18T10:04:17Z|fr|inondation|all|"Actualités internationales - Économie, politique, faits divers, monde | 17 octobre 2023"|... <b>Inondations</b> en Thaïlande. Cinq morts, de nouvelles pluies attendues. Cinq personnes ont péri dans des <b>inondations</b> dans le nord de la Thaïlande, où&nbsp;...|tag:google.com,2013:googlealerts/feed:5516283271636596435|https://www.tvanouvelles.ca/actualites/international/archives/2023/10/17
2023-10-20T07:22:22Z|en|flood|all|"BC weather: Rain storm passes, rivers rise | CityNews Vancouver"|Rainfall warnings across Vancouver Island and the inner South Coast have lifted for the most part, but <b>flood</b> watches posted by the B.C. River&nbsp;...|tag:google.com,2013:googlealerts/feed:10443071737185886117|https://vancouver.citynews.ca/2023/10/19/bc-weather-rain-atmospheric-river-drought/
2023-10-20T05:52:03Z|en|flood|all|Could the Okanagan&#39;s real estate market be <b>flooded</b> with new listings in the wake of new ... - MSN|... some owners will have no choice but to sell their properties potentially <b>flooding</b> the market with many more listings. Klaudia Van Emmerik reports.|tag:google.com,2013:googlealerts/feed:1590945870395712933|https://www.msn.com/en-ca/video/money/could-the-okanagan-s-real-estate-market-be-flooded-with-new-listings-in-the-wake-of-new-short-term-rental-rules/vi-AA1ixwOI
2023-10-20T05:39:42Z|en|flood|all|Mid-Island towns aim to mitigate <b>flooding</b> as heavy rain soaks B.C. coast|The Town of Qualicum crews are out monitoring situations and mitigating any possible threat of <b>flooding</b>. The town has also asked residents to help out&nbsp;...|tag:google.com,2013:googlealerts/feed:9247660441807507428|https://www.chemainusvalleycourier.ca/news/mid-island-towns-aim-to-mitigate-flooding-as-heavy-rain-soaks-bc-coast-5934716
2023-10-20T04:18:17Z|en|flood|all|US Fed notes softening labor market - Hürriyet Daily News|Europe looking to fight <b>flood</b> of Chinese EVs. Foxconn, Nvidia building AI factories. Foxconn, Nvidia&nbsp;...|tag:google.com,2013:googlealerts/feed:3188460898499105627|https://www.hurriyetdailynews.com/us-fed-notes-softening-labor-market-187172
2023-10-20T01:15:55Z|en|flood|all|Could the Okanagan&#39;s real estate market be <b>flooded</b> with new listings in the wake of ... - Global News|With so many short-term vacation properties in the Okanagan, some owners will have no choice but to sell their properties potentially <b>flooding</b> the&nbsp;...|tag:google.com,2013:googlealerts/feed:8724040522759326539|https://globalnews.ca/video/10037488/could-the-okanagans-real-estate-market-be-flooded-with-new-listings-in-the-wake-of-new-short-term-rental-rules/
2023-10-20T01:09:54Z|en|flood|all|Searching For Concentrated Biosignatures In An Ancient Martian Mud Lake - Astrobiology|“Unlike vast <b>flood</b> channels with their complex erosion patterns, this finding simplifies the examination of Martian aquifers, reducing the risk of&nbsp;...|tag:google.com,2013:googlealerts/feed:18194566140517754519|https://astrobiology.com/2023/10/searching-for-concentrated-biosignatures-in-an-ancient-martian-mud-lake.html
2023-10-20T00:34:49Z|en|flood|all|“A beautiful thing”: New permanent memorial remembers fallen Tofino paramedics|"2:06 | October 18, 2023<b>Flood</b> watches and rainfall warnings in effect for much of Vancouver Island &middot; <b>Flood</b> watches and rainfall warnings in effect for&nbsp;..."|tag:google.com,2013:googlealerts/feed:10294000946521180176|https://www.cheknews.ca/videos/6531c730b24dd10001a919df/a-beautiful-thing-new-permanent-memorial-remembers-fallen-tofino-paramedics
2023-10-19T22:52:27Z|en|flood|all|<b>Flood</b> watches posted for western Island, Englishman River - Victoria Times Colonist|The B.C. River Forecast Centre has posted <b>flood</b> watches across western Vancouver Island and for the Englishman River near Parksville.|tag:google.com,2013:googlealerts/feed:4761600035861578795|https://www.timescolonist.com/local-news/flood-watches-posted-for-western-parts-of-island-englishman-river-7709878
2023-10-19T22:35:19Z|en|flood|all|Reforestation work at Mount Meager a roaring success—against all odds - Penticton Herald|The essential work aims to reduce <b>flood</b> risk for nearby communities including the Lil&#39;wat Nation and Pemberton. The 2010 Mount Meager landslide is&nbsp;...|tag:google.com,2013:googlealerts/feed:7768086943690350818|https://www.pentictonherald.ca/spare_news/article_9dcba2cd-9b5a-516f-adc8-08c4654871b8.html
2023-10-19T20:41:41Z|en|flood|all|Cooksville Creek - Credit Valley Conservation|<b>Flood</b> Status: River/Streams. Lake ON &middot; Home; Cooksville Creek. Cooksville Creek. Two people standing beside poster boards &middot; CVC is Seeking Community&nbsp;...|tag:google.com,2013:googlealerts/feed:17189504781722046630|https://cvc.ca/tag/cooksville-creek/
2023-10-19T19:40:52Z|en|flood|all|Storm U15 Rep win home opener - The Highlander Newspaper|After the <b>flood</b>, the Storm had clearly reset and came out focused on locking in a win, with hard work to start the period. Brody Harrison chugged&nbsp;...|tag:google.com,2013:googlealerts/feed:1828948442621142206|https://thehighlander.ca/2023/10/19/storm-u15-rep-win-home-opener/
2023-10-19T19:39:25Z|en|flood|all|Hundreds in Scotland told to evacuate as northern Europe braces for gale-force winds and ... - MSN|... <b>flooding</b> and “danger to life from fast-flowing or deep floodwater.” The ... <b>flooded</b>. Cork County Council said mor. In the town of Brechin, near&nbsp;...|tag:google.com,2013:googlealerts/feed:11458007440180178965|https://www.msn.com/en-ca/news/world/northern-europe-braces-for-gale-force-winds-and-extensive-floods/ar-AA1ivgNh
2023-10-19T19:20:47Z|en|flood|all|Hundreds in Scotland told to evacuate as northern Europe braces for gale-force winds and <b>floods</b>|... <b>flooding</b> and “danger to life from fast-flowing or deep <b>flood</b> water.” The last red alert in the U.K. was issued in 2020. Forecasters say the storm&nbsp;...|tag:google.com,2013:googlealerts/feed:9103874117133486659|https://www.theglobeandmail.com/world/article-hundreds-in-scotland-told-to-evacuate-as-northern-europe-braces-for/
2023-10-19T18:58:55Z|en|flood|all|"2 beavers killed, city says dam posed <b>flood</b> risk | CityNews Calgary"|The city set lethal traps to catch and kill two beavers in a northeast pond after the dams they built raised concerns about <b>flooding</b>.|tag:google.com,2013:googlealerts/feed:10961679229750718181|https://calgary.citynews.ca/2023/10/19/calgary-beavers-killed/
2023-10-19T18:54:07Z|en|flood|all|Atmospheric river passes in southern B.C., but area rivers still rising - Kelowna Daily Courier|The B.C. River Forecast Centre posted <b>flood</b> watches across western ... <b>flooding</b>, washouts and landslides from Metro Vancouver to the southern Interior.|tag:google.com,2013:googlealerts/feed:11092764759430472449|https://www.kelownadailycourier.ca/prairies/bc/article_e589b3a2-64bd-539e-8f93-8305856803d8.html
2023-10-19T18:11:05Z|en|flood|all|Border Road repairs, joint EMO services and more in Reeve on the Radio with Don Wiebe|The rubble will protect the road from high <b>flood</b> waters, and the nice part of this is the dirt will be deposited at the shooting range, and will be&nbsp;...|tag:google.com,2013:googlealerts/feed:198411358159643469|https://www.pembinavalleyonline.com/articles/border-road-repairs-joint-emo-services-and-more-in-reeve-on-the-radio-with-don-wiebe
